signal,evenement_id,ticker,date,sens,secteur,intensite
regulation,2025-20444,AMZN,2025-11-20,standard,Consumer Discretionary,1.0
regulation,2025-20444,TSLA,2025-11-20,standard,Consumer Discretionary,1.0
regulation,2025-20444,HD,2025-11-20,standard,Consumer Discretionary,1.0
regulation,2025-20444,MCD,2025-11-20,standard,Consumer Discretionary,1.0
regulation,2025-20444,NKE,2025-11-20,standard,Consumer Discretionary,1.0
regulation,2025-20409,AMZN,2025-11-20,standard,Consumer Discretionary,1.0
regulation,2025-20409,TSLA,2025-11-20,standard,Consumer Discretionary,1.0
regulation,2025-20409,HD,2025-11-20,standard,Consumer Discretionary,1.0
regulation,2025-20409,MCD,2025-11-20,standard,Consumer Discretionary,1.0
regulation,2025-20409,NKE,2025-11-20,standard,Consumer Discretionary,1.0
regulation,2025-20606,BA,2025-11-21,significant,Industrials,2.0
regulation,2025-20606,CAT,2025-11-21,significant,Industrials,2.0
regulation,2025-20606,GE,2025-11-21,significant,Industrials,2.0
regulation,2025-20606,LMT,2025-11-21,significant,Industrials,2.0
regulation,2025-20606,RTX,2025-11-21,significant,Industrials,2.0
regulation,2025-20672,AMZN,2025-11-21,standard,Consumer Discretionary,1.0
regulation,2025-20672,TSLA,2025-11-21,standard,Consumer Discretionary,1.0
regulation,2025-20672,HD,2025-11-21,standard,Consumer Discretionary,1.0
regulation,2025-20672,MCD,2025-11-21,standard,Consumer Discretionary,1.0
regulation,2025-20672,NKE,2025-11-21,standard,Consumer Discretionary,1.0
regulation,2025-20681,UNH,2025-11-24,significant,Health Care,2.0
regulation,2025-20681,JNJ,2025-11-24,significant,Health Care,2.0
regulation,2025-20681,LLY,2025-11-24,significant,Health Care,2.0
regulation,2025-20681,PFE,2025-11-24,significant,Health Care,2.0
regulation,2025-20681,MRK,2025-11-24,significant,Health Care,2.0
regulation,2025-20907,UNH,2025-11-25,significant,Health Care,2.0
regulation,2025-20907,JNJ,2025-11-25,significant,Health Care,2.0
regulation,2025-20907,LLY,2025-11-25,significant,Health Care,2.0
regulation,2025-20907,PFE,2025-11-25,significant,Health Care,2.0
regulation,2025-20907,MRK,2025-11-25,significant,Health Care,2.0
regulation,2025-20900,BA,2025-11-25,standard,Industrials,1.0
regulation,2025-20900,CAT,2025-11-25,standard,Industrials,1.0
regulation,2025-20900,GE,2025-11-25,standard,Industrials,1.0
regulation,2025-20900,LMT,2025-11-25,standard,Industrials,1.0
regulation,2025-20900,RTX,2025-11-25,standard,Industrials,1.0
regulation,2025-21456,UNH,2025-11-28,significant,Health Care,2.0
regulation,2025-21456,JNJ,2025-11-28,significant,Health Care,2.0
regulation,2025-21456,LLY,2025-11-28,significant,Health Care,2.0
regulation,2025-21456,PFE,2025-11-28,significant,Health Care,2.0
regulation,2025-21456,MRK,2025-11-28,significant,Health Care,2.0
regulation,2025-21477,BA,2025-11-28,standard,Industrials,1.0
regulation,2025-21477,CAT,2025-11-28,standard,Industrials,1.0
regulation,2025-21477,GE,2025-11-28,standard,Industrials,1.0
regulation,2025-21477,LMT,2025-11-28,standard,Industrials,1.0
regulation,2025-21477,RTX,2025-11-28,standard,Industrials,1.0
regulation,2025-21476,BA,2025-11-28,standard,Industrials,1.0
regulation,2025-21476,CAT,2025-11-28,standard,Industrials,1.0
regulation,2025-21476,GE,2025-11-28,standard,Industrials,1.0
regulation,2025-21476,LMT,2025-11-28,standard,Industrials,1.0
regulation,2025-21476,RTX,2025-11-28,standard,Industrials,1.0
regulation,2025-21474,BA,2025-11-28,standard,Industrials,1.0
regulation,2025-21474,CAT,2025-11-28,standard,Industrials,1.0
regulation,2025-21474,GE,2025-11-28,standard,Industrials,1.0
regulation,2025-21474,LMT,2025-11-28,standard,Industrials,1.0
regulation,2025-21474,RTX,2025-11-28,standard,Industrials,1.0
regulation,2025-21767,AMZN,2025-12-02,significant,Consumer Discretionary,2.0
regulation,2025-21767,TSLA,2025-12-02,significant,Consumer Discretionary,2.0
regulation,2025-21767,HD,2025-12-02,significant,Consumer Discretionary,2.0
regulation,2025-21767,MCD,2025-12-02,significant,Consumer Discretionary,2.0
regulation,2025-21767,NKE,2025-12-02,significant,Consumer Discretionary,2.0
regulation,2025-21928,AAPL,2025-12-04,standard,Information Technology,1.0
regulation,2025-21928,MSFT,2025-12-04,standard,Information Technology,1.0
regulation,2025-21928,NVDA,2025-12-04,standard,Information Technology,1.0
regulation,2025-21928,AVGO,2025-12-04,standard,Information Technology,1.0
regulation,2025-21928,AMD,2025-12-04,standard,Information Technology,1.0
regulation,2025-21962,BA,2025-12-04,significant,Industrials,2.0
regulation,2025-21962,CAT,2025-12-04,significant,Industrials,2.0
regulation,2025-21962,GE,2025-12-04,significant,Industrials,2.0
regulation,2025-21962,LMT,2025-12-04,significant,Industrials,2.0
regulation,2025-21962,RTX,2025-12-04,significant,Industrials,2.0
regulation,2025-22140,BA,2025-12-05,significant,Industrials,2.0
regulation,2025-22140,CAT,2025-12-05,significant,Industrials,2.0
regulation,2025-22140,GE,2025-12-05,significant,Industrials,2.0
regulation,2025-22140,LMT,2025-12-05,significant,Industrials,2.0
regulation,2025-22140,RTX,2025-12-05,significant,Industrials,2.0
regulation,2025-22020,BA,2025-12-05,standard,Industrials,1.0
regulation,2025-22020,CAT,2025-12-05,standard,Industrials,1.0
regulation,2025-22020,GE,2025-12-05,standard,Industrials,1.0
regulation,2025-22020,LMT,2025-12-05,standard,Industrials,1.0
regulation,2025-22020,RTX,2025-12-05,standard,Industrials,1.0
regulation,2025-22014,AMZN,2025-12-05,significant,Consumer Discretionary,2.0
regulation,2025-22014,TSLA,2025-12-05,significant,Consumer Discretionary,2.0
regulation,2025-22014,HD,2025-12-05,significant,Consumer Discretionary,2.0
regulation,2025-22014,MCD,2025-12-05,significant,Consumer Discretionary,2.0
regulation,2025-22014,NKE,2025-12-05,significant,Consumer Discretionary,2.0
regulation,2025-22002,AMZN,2025-12-05,standard,Consumer Discretionary,1.0
regulation,2025-22002,TSLA,2025-12-05,standard,Consumer Discretionary,1.0
regulation,2025-22002,HD,2025-12-05,standard,Consumer Discretionary,1.0
regulation,2025-22002,MCD,2025-12-05,standard,Consumer Discretionary,1.0
regulation,2025-22002,NKE,2025-12-05,standard,Consumer Discretionary,1.0
regulation,2025-22289,BA,2025-12-08,significant,Industrials,2.0
regulation,2025-22289,CAT,2025-12-08,significant,Industrials,2.0
regulation,2025-22289,GE,2025-12-08,significant,Industrials,2.0
regulation,2025-22289,LMT,2025-12-08,significant,Industrials,2.0
regulation,2025-22289,RTX,2025-12-08,significant,Industrials,2.0
regulation,2025-22220,BA,2025-12-08,standard,Industrials,1.0
regulation,2025-22220,CAT,2025-12-08,standard,Industrials,1.0
regulation,2025-22220,GE,2025-12-08,standard,Industrials,1.0
regulation,2025-22220,LMT,2025-12-08,standard,Industrials,1.0
regulation,2025-22220,RTX,2025-12-08,standard,Industrials,1.0
regulation,2025-22363,BA,2025-12-09,standard,Industrials,1.0
regulation,2025-22363,CAT,2025-12-09,standard,Industrials,1.0
regulation,2025-22363,GE,2025-12-09,standard,Industrials,1.0
regulation,2025-22363,LMT,2025-12-09,standard,Industrials,1.0
regulation,2025-22363,RTX,2025-12-09,standard,Industrials,1.0
regulation,2025-22350,BA,2025-12-09,standard,Industrials,1.0
regulation,2025-22350,CAT,2025-12-09,standard,Industrials,1.0
regulation,2025-22350,GE,2025-12-09,standard,Industrials,1.0
regulation,2025-22350,LMT,2025-12-09,standard,Industrials,1.0
regulation,2025-22350,RTX,2025-12-09,standard,Industrials,1.0
regulation,2025-22344,BA,2025-12-09,standard,Industrials,1.0
regulation,2025-22344,CAT,2025-12-09,standard,Industrials,1.0
regulation,2025-22344,GE,2025-12-09,standard,Industrials,1.0
regulation,2025-22344,LMT,2025-12-09,standard,Industrials,1.0
regulation,2025-22344,RTX,2025-12-09,standard,Industrials,1.0
regulation,2025-22415,BA,2025-12-10,standard,Industrials,1.0
regulation,2025-22415,CAT,2025-12-10,standard,Industrials,1.0
regulation,2025-22415,GE,2025-12-10,standard,Industrials,1.0
regulation,2025-22415,LMT,2025-12-10,standard,Industrials,1.0
regulation,2025-22415,RTX,2025-12-10,standard,Industrials,1.0
regulation,2025-22495,UNH,2025-12-11,standard,Health Care,1.0
regulation,2025-22495,JNJ,2025-12-11,standard,Health Care,1.0
regulation,2025-22495,LLY,2025-12-11,standard,Health Care,1.0
regulation,2025-22495,PFE,2025-12-11,standard,Health Care,1.0
regulation,2025-22495,MRK,2025-12-11,standard,Health Care,1.0
regulation,2025-22629,BA,2025-12-12,standard,Industrials,1.0
regulation,2025-22629,CAT,2025-12-12,standard,Industrials,1.0
regulation,2025-22629,GE,2025-12-12,standard,Industrials,1.0
regulation,2025-22629,LMT,2025-12-12,standard,Industrials,1.0
regulation,2025-22629,RTX,2025-12-12,standard,Industrials,1.0
regulation,2025-22674,AMZN,2025-12-12,significant,Consumer Discretionary,2.0
regulation,2025-22674,TSLA,2025-12-12,significant,Consumer Discretionary,2.0
regulation,2025-22674,HD,2025-12-12,significant,Consumer Discretionary,2.0
regulation,2025-22674,MCD,2025-12-12,significant,Consumer Discretionary,2.0
regulation,2025-22674,NKE,2025-12-12,significant,Consumer Discretionary,2.0
regulation,2025-22963,UNH,2025-12-16,standard,Health Care,1.0
regulation,2025-22963,JNJ,2025-12-16,standard,Health Care,1.0
regulation,2025-22963,LLY,2025-12-16,standard,Health Care,1.0
regulation,2025-22963,PFE,2025-12-16,standard,Health Care,1.0
regulation,2025-22963,MRK,2025-12-16,standard,Health Care,1.0
regulation,2025-23284,AAPL,2025-12-18,standard,Information Technology,1.0
regulation,2025-23284,MSFT,2025-12-18,standard,Information Technology,1.0
regulation,2025-23284,NVDA,2025-12-18,standard,Information Technology,1.0
regulation,2025-23284,AVGO,2025-12-18,standard,Information Technology,1.0
regulation,2025-23284,AMD,2025-12-18,standard,Information Technology,1.0
regulation,2025-23284,UNH,2025-12-18,standard,Health Care,1.0
regulation,2025-23284,JNJ,2025-12-18,standard,Health Care,1.0
regulation,2025-23284,LLY,2025-12-18,standard,Health Care,1.0
regulation,2025-23284,PFE,2025-12-18,standard,Health Care,1.0
regulation,2025-23284,MRK,2025-12-18,standard,Health Care,1.0
regulation,2025-23465,UNH,2025-12-19,standard,Health Care,1.0
regulation,2025-23465,JNJ,2025-12-19,standard,Health Care,1.0
regulation,2025-23465,LLY,2025-12-19,standard,Health Care,1.0
regulation,2025-23465,PFE,2025-12-19,standard,Health Care,1.0
regulation,2025-23465,MRK,2025-12-19,standard,Health Care,1.0
regulation,2025-23464,UNH,2025-12-19,standard,Health Care,1.0
regulation,2025-23464,JNJ,2025-12-19,standard,Health Care,1.0
regulation,2025-23464,LLY,2025-12-19,standard,Health Care,1.0
regulation,2025-23464,PFE,2025-12-19,standard,Health Care,1.0
regulation,2025-23464,MRK,2025-12-19,standard,Health Care,1.0
regulation,2025-23717,UNH,2025-12-23,standard,Health Care,1.0
regulation,2025-23717,JNJ,2025-12-23,standard,Health Care,1.0
regulation,2025-23717,LLY,2025-12-23,standard,Health Care,1.0
regulation,2025-23717,PFE,2025-12-23,standard,Health Care,1.0
regulation,2025-23717,MRK,2025-12-23,standard,Health Care,1.0
regulation,2025-23705,UNH,2025-12-23,standard,Health Care,1.0
regulation,2025-23705,JNJ,2025-12-23,standard,Health Care,1.0
regulation,2025-23705,LLY,2025-12-23,standard,Health Care,1.0
regulation,2025-23705,PFE,2025-12-23,standard,Health Care,1.0
regulation,2025-23705,MRK,2025-12-23,standard,Health Care,1.0
regulation,2025-23702,UNH,2025-12-23,significant,Health Care,2.0
regulation,2025-23702,JNJ,2025-12-23,significant,Health Care,2.0
regulation,2025-23702,LLY,2025-12-23,significant,Health Care,2.0
regulation,2025-23702,PFE,2025-12-23,significant,Health Care,2.0
regulation,2025-23702,MRK,2025-12-23,significant,Health Care,2.0
regulation,2025-23853,AAPL,2025-12-29,significant,Information Technology,2.0
regulation,2025-23853,MSFT,2025-12-29,significant,Information Technology,2.0
regulation,2025-23853,NVDA,2025-12-29,significant,Information Technology,2.0
regulation,2025-23853,AVGO,2025-12-29,significant,Information Technology,2.0
regulation,2025-23853,AMD,2025-12-29,significant,Information Technology,2.0
regulation,2025-24014,BA,2025-12-30,standard,Industrials,1.0
regulation,2025-24014,CAT,2025-12-30,standard,Industrials,1.0
regulation,2025-24014,GE,2025-12-30,standard,Industrials,1.0
regulation,2025-24014,LMT,2025-12-30,standard,Industrials,1.0
regulation,2025-24014,RTX,2025-12-30,standard,Industrials,1.0
regulation,2025-24102,AAPL,2025-12-31,standard,Information Technology,1.0
regulation,2025-24102,MSFT,2025-12-31,standard,Information Technology,1.0
regulation,2025-24102,NVDA,2025-12-31,standard,Information Technology,1.0
regulation,2025-24102,AVGO,2025-12-31,standard,Information Technology,1.0
regulation,2025-24102,AMD,2025-12-31,standard,Information Technology,1.0
regulation,2025-24102,BA,2025-12-31,standard,Industrials,1.0
regulation,2025-24102,CAT,2025-12-31,standard,Industrials,1.0
regulation,2025-24102,GE,2025-12-31,standard,Industrials,1.0
regulation,2025-24102,LMT,2025-12-31,standard,Industrials,1.0
regulation,2025-24102,RTX,2025-12-31,standard,Industrials,1.0
regulation,2025-24102,AMZN,2025-12-31,standard,Consumer Discretionary,1.0
regulation,2025-24102,TSLA,2025-12-31,standard,Consumer Discretionary,1.0
regulation,2025-24102,HD,2025-12-31,standard,Consumer Discretionary,1.0
regulation,2025-24102,MCD,2025-12-31,standard,Consumer Discretionary,1.0
regulation,2025-24102,NKE,2025-12-31,standard,Consumer Discretionary,1.0
regulation,2025-24149,AAPL,2026-01-02,standard,Information Technology,1.0
regulation,2025-24149,MSFT,2026-01-02,standard,Information Technology,1.0
regulation,2025-24149,NVDA,2026-01-02,standard,Information Technology,1.0
regulation,2025-24149,AVGO,2026-01-02,standard,Information Technology,1.0
regulation,2025-24149,AMD,2026-01-02,standard,Information Technology,1.0
regulation,2025-24153,UNH,2026-01-02,standard,Health Care,1.0
regulation,2025-24153,JNJ,2026-01-02,standard,Health Care,1.0
regulation,2025-24153,LLY,2026-01-02,standard,Health Care,1.0
regulation,2025-24153,PFE,2026-01-02,standard,Health Care,1.0
regulation,2025-24153,MRK,2026-01-02,standard,Health Care,1.0
regulation,2025-24149,UNH,2026-01-02,standard,Health Care,1.0
regulation,2025-24149,JNJ,2026-01-02,standard,Health Care,1.0
regulation,2025-24149,LLY,2026-01-02,standard,Health Care,1.0
regulation,2025-24149,PFE,2026-01-02,standard,Health Care,1.0
regulation,2025-24149,MRK,2026-01-02,standard,Health Care,1.0
regulation,2026-00051,BA,2026-01-07,standard,Industrials,1.0
regulation,2026-00051,CAT,2026-01-07,standard,Industrials,1.0
regulation,2026-00051,GE,2026-01-07,standard,Industrials,1.0
regulation,2026-00051,LMT,2026-01-07,standard,Industrials,1.0
regulation,2026-00051,RTX,2026-01-07,standard,Industrials,1.0
regulation,2026-00121,UNH,2026-01-08,significant,Health Care,2.0
regulation,2026-00121,JNJ,2026-01-08,significant,Health Care,2.0
regulation,2026-00121,LLY,2026-01-08,significant,Health Care,2.0
regulation,2026-00121,PFE,2026-01-08,significant,Health Care,2.0
regulation,2026-00121,MRK,2026-01-08,significant,Health Care,2.0
regulation,2026-00164,BA,2026-01-08,standard,Industrials,1.0
regulation,2026-00164,CAT,2026-01-08,standard,Industrials,1.0
regulation,2026-00164,GE,2026-01-08,standard,Industrials,1.0
regulation,2026-00164,LMT,2026-01-08,standard,Industrials,1.0
regulation,2026-00164,RTX,2026-01-08,standard,Industrials,1.0
regulation,2026-00154,AMZN,2026-01-08,significant,Consumer Discretionary,2.0
regulation,2026-00154,TSLA,2026-01-08,significant,Consumer Discretionary,2.0
regulation,2026-00154,HD,2026-01-08,significant,Consumer Discretionary,2.0
regulation,2026-00154,MCD,2026-01-08,significant,Consumer Discretionary,2.0
regulation,2026-00154,NKE,2026-01-08,significant,Consumer Discretionary,2.0
regulation,2026-00121,AMZN,2026-01-08,significant,Consumer Discretionary,2.0
regulation,2026-00121,TSLA,2026-01-08,significant,Consumer Discretionary,2.0
regulation,2026-00121,HD,2026-01-08,significant,Consumer Discretionary,2.0
regulation,2026-00121,MCD,2026-01-08,significant,Consumer Discretionary,2.0
regulation,2026-00121,NKE,2026-01-08,significant,Consumer Discretionary,2.0
regulation,2026-00362,UNH,2026-01-12,standard,Health Care,1.0
regulation,2026-00362,JNJ,2026-01-12,standard,Health Care,1.0
regulation,2026-00362,LLY,2026-01-12,standard,Health Care,1.0
regulation,2026-00362,PFE,2026-01-12,standard,Health Care,1.0
regulation,2026-00362,MRK,2026-01-12,standard,Health Care,1.0
regulation,2026-00330,BA,2026-01-12,standard,Industrials,1.0
regulation,2026-00330,CAT,2026-01-12,standard,Industrials,1.0
regulation,2026-00330,GE,2026-01-12,standard,Industrials,1.0
regulation,2026-00330,LMT,2026-01-12,standard,Industrials,1.0
regulation,2026-00330,RTX,2026-01-12,standard,Industrials,1.0
regulation,2026-00566,AMZN,2026-01-14,significant,Consumer Discretionary,2.0
regulation,2026-00566,TSLA,2026-01-14,significant,Consumer Discretionary,2.0
regulation,2026-00566,HD,2026-01-14,significant,Consumer Discretionary,2.0
regulation,2026-00566,MCD,2026-01-14,significant,Consumer Discretionary,2.0
regulation,2026-00566,NKE,2026-01-14,significant,Consumer Discretionary,2.0
regulation,2026-00789,AAPL,2026-01-15,standard,Information Technology,1.0
regulation,2026-00789,MSFT,2026-01-15,standard,Information Technology,1.0
regulation,2026-00789,NVDA,2026-01-15,standard,Information Technology,1.0
regulation,2026-00789,AVGO,2026-01-15,standard,Information Technology,1.0
regulation,2026-00789,AMD,2026-01-15,standard,Information Technology,1.0
regulation,2026-00734,AMZN,2026-01-15,standard,Consumer Discretionary,1.0
regulation,2026-00734,TSLA,2026-01-15,standard,Consumer Discretionary,1.0
regulation,2026-00734,HD,2026-01-15,standard,Consumer Discretionary,1.0
regulation,2026-00734,MCD,2026-01-15,standard,Consumer Discretionary,1.0
regulation,2026-00734,NKE,2026-01-15,standard,Consumer Discretionary,1.0
regulation,2026-00677,AMZN,2026-01-15,significant,Consumer Discretionary,2.0
regulation,2026-00677,TSLA,2026-01-15,significant,Consumer Discretionary,2.0
regulation,2026-00677,HD,2026-01-15,significant,Consumer Discretionary,2.0
regulation,2026-00677,MCD,2026-01-15,significant,Consumer Discretionary,2.0
regulation,2026-00677,NKE,2026-01-15,significant,Consumer Discretionary,2.0
regulation,2026-00839,BA,2026-01-16,standard,Industrials,1.0
regulation,2026-00839,CAT,2026-01-16,standard,Industrials,1.0
regulation,2026-00839,GE,2026-01-16,standard,Industrials,1.0
regulation,2026-00839,LMT,2026-01-16,standard,Industrials,1.0
regulation,2026-00839,RTX,2026-01-16,standard,Industrials,1.0
regulation,2026-00837,BA,2026-01-16,standard,Industrials,1.0
regulation,2026-00837,CAT,2026-01-16,standard,Industrials,1.0
regulation,2026-00837,GE,2026-01-16,standard,Industrials,1.0
regulation,2026-00837,LMT,2026-01-16,standard,Industrials,1.0
regulation,2026-00837,RTX,2026-01-16,standard,Industrials,1.0
regulation,2026-00954,UNH,2026-01-20,standard,Health Care,1.0
regulation,2026-00954,JNJ,2026-01-20,standard,Health Care,1.0
regulation,2026-00954,LLY,2026-01-20,standard,Health Care,1.0
regulation,2026-00954,PFE,2026-01-20,standard,Health Care,1.0
regulation,2026-00954,MRK,2026-01-20,standard,Health Care,1.0
regulation,2026-01117,BA,2026-01-21,standard,Industrials,1.0
regulation,2026-01117,CAT,2026-01-21,standard,Industrials,1.0
regulation,2026-01117,GE,2026-01-21,standard,Industrials,1.0
regulation,2026-01117,LMT,2026-01-21,standard,Industrials,1.0
regulation,2026-01117,RTX,2026-01-21,standard,Industrials,1.0
regulation,2026-01094,BA,2026-01-21,standard,Industrials,1.0
regulation,2026-01094,CAT,2026-01-21,standard,Industrials,1.0
regulation,2026-01094,GE,2026-01-21,standard,Industrials,1.0
regulation,2026-01094,LMT,2026-01-21,standard,Industrials,1.0
regulation,2026-01094,RTX,2026-01-21,standard,Industrials,1.0
regulation,2026-01152,BA,2026-01-22,standard,Industrials,1.0
regulation,2026-01152,CAT,2026-01-22,standard,Industrials,1.0
regulation,2026-01152,GE,2026-01-22,standard,Industrials,1.0
regulation,2026-01152,LMT,2026-01-22,standard,Industrials,1.0
regulation,2026-01152,RTX,2026-01-22,standard,Industrials,1.0
regulation,2026-01226,BA,2026-01-23,standard,Industrials,1.0
regulation,2026-01226,CAT,2026-01-23,standard,Industrials,1.0
regulation,2026-01226,GE,2026-01-23,standard,Industrials,1.0
regulation,2026-01226,LMT,2026-01-23,standard,Industrials,1.0
regulation,2026-01226,RTX,2026-01-23,standard,Industrials,1.0
regulation,2026-01406,AMZN,2026-01-26,standard,Consumer Discretionary,1.0
regulation,2026-01406,TSLA,2026-01-26,standard,Consumer Discretionary,1.0
regulation,2026-01406,HD,2026-01-26,standard,Consumer Discretionary,1.0
regulation,2026-01406,MCD,2026-01-26,standard,Consumer Discretionary,1.0
regulation,2026-01406,NKE,2026-01-26,standard,Consumer Discretionary,1.0
regulation,2026-01516,UNH,2026-01-27,standard,Health Care,1.0
regulation,2026-01516,JNJ,2026-01-27,standard,Health Care,1.0
regulation,2026-01516,LLY,2026-01-27,standard,Health Care,1.0
regulation,2026-01516,PFE,2026-01-27,standard,Health Care,1.0
regulation,2026-01516,MRK,2026-01-27,standard,Health Care,1.0
regulation,2026-01688,UNH,2026-01-28,standard,Health Care,1.0
regulation,2026-01688,JNJ,2026-01-28,standard,Health Care,1.0
regulation,2026-01688,LLY,2026-01-28,standard,Health Care,1.0
regulation,2026-01688,PFE,2026-01-28,standard,Health Care,1.0
regulation,2026-01688,MRK,2026-01-28,standard,Health Care,1.0
regulation,2026-01817,UNH,2026-01-29,standard,Health Care,1.0
regulation,2026-01817,JNJ,2026-01-29,standard,Health Care,1.0
regulation,2026-01817,LLY,2026-01-29,standard,Health Care,1.0
regulation,2026-01817,PFE,2026-01-29,standard,Health Care,1.0
regulation,2026-01817,MRK,2026-01-29,standard,Health Care,1.0
regulation,2026-01730,UNH,2026-01-29,significant,Health Care,2.0
regulation,2026-01730,JNJ,2026-01-29,significant,Health Care,2.0
regulation,2026-01730,LLY,2026-01-29,significant,Health Care,2.0
regulation,2026-01730,PFE,2026-01-29,significant,Health Care,2.0
regulation,2026-01730,MRK,2026-01-29,significant,Health Care,2.0
regulation,2026-01907,UNH,2026-01-30,significant,Health Care,2.0
regulation,2026-01907,JNJ,2026-01-30,significant,Health Care,2.0
regulation,2026-01907,LLY,2026-01-30,significant,Health Care,2.0
regulation,2026-01907,PFE,2026-01-30,significant,Health Care,2.0
regulation,2026-01907,MRK,2026-01-30,significant,Health Care,2.0
regulation,2026-01833,UNH,2026-01-30,significant,Health Care,2.0
regulation,2026-01833,JNJ,2026-01-30,significant,Health Care,2.0
regulation,2026-01833,LLY,2026-01-30,significant,Health Care,2.0
regulation,2026-01833,PFE,2026-01-30,significant,Health Care,2.0
regulation,2026-01833,MRK,2026-01-30,significant,Health Care,2.0
regulation,2026-01912,BA,2026-01-30,standard,Industrials,1.0
regulation,2026-01912,CAT,2026-01-30,standard,Industrials,1.0
regulation,2026-01912,GE,2026-01-30,standard,Industrials,1.0
regulation,2026-01912,LMT,2026-01-30,standard,Industrials,1.0
regulation,2026-01912,RTX,2026-01-30,standard,Industrials,1.0
regulation,2026-01833,BA,2026-01-30,significant,Industrials,2.0
regulation,2026-01833,CAT,2026-01-30,significant,Industrials,2.0
regulation,2026-01833,GE,2026-01-30,significant,Industrials,2.0
regulation,2026-01833,LMT,2026-01-30,significant,Industrials,2.0
regulation,2026-01833,RTX,2026-01-30,significant,Industrials,2.0
regulation,2026-01844,AMZN,2026-01-30,significant,Consumer Discretionary,2.0
regulation,2026-01844,TSLA,2026-01-30,significant,Consumer Discretionary,2.0
regulation,2026-01844,HD,2026-01-30,significant,Consumer Discretionary,2.0
regulation,2026-01844,MCD,2026-01-30,significant,Consumer Discretionary,2.0
regulation,2026-01844,NKE,2026-01-30,significant,Consumer Discretionary,2.0
regulation,2026-02110,BA,2026-02-02,standard,Industrials,1.0
regulation,2026-02110,CAT,2026-02-02,standard,Industrials,1.0
regulation,2026-02110,GE,2026-02-02,standard,Industrials,1.0
regulation,2026-02110,LMT,2026-02-02,standard,Industrials,1.0
regulation,2026-02110,RTX,2026-02-02,standard,Industrials,1.0
regulation,2026-02096,BA,2026-02-02,standard,Industrials,1.0
regulation,2026-02096,CAT,2026-02-02,standard,Industrials,1.0
regulation,2026-02096,GE,2026-02-02,standard,Industrials,1.0
regulation,2026-02096,LMT,2026-02-02,standard,Industrials,1.0
regulation,2026-02096,RTX,2026-02-02,standard,Industrials,1.0
regulation,2026-02095,BA,2026-02-02,standard,Industrials,1.0
regulation,2026-02095,CAT,2026-02-02,standard,Industrials,1.0
regulation,2026-02095,GE,2026-02-02,standard,Industrials,1.0
regulation,2026-02095,LMT,2026-02-02,standard,Industrials,1.0
regulation,2026-02095,RTX,2026-02-02,standard,Industrials,1.0
regulation,2026-02288,UNH,2026-02-05,significant,Health Care,2.0
regulation,2026-02288,JNJ,2026-02-05,significant,Health Care,2.0
regulation,2026-02288,LLY,2026-02-05,significant,Health Care,2.0
regulation,2026-02288,PFE,2026-02-05,significant,Health Care,2.0
regulation,2026-02288,MRK,2026-02-05,significant,Health Care,2.0
regulation,2026-02437,UNH,2026-02-06,significant,Health Care,2.0
regulation,2026-02437,JNJ,2026-02-06,significant,Health Care,2.0
regulation,2026-02437,LLY,2026-02-06,significant,Health Care,2.0
regulation,2026-02437,PFE,2026-02-06,significant,Health Care,2.0
regulation,2026-02437,MRK,2026-02-06,significant,Health Care,2.0
regulation,2026-02331,UNH,2026-02-06,standard,Health Care,1.0
regulation,2026-02331,JNJ,2026-02-06,standard,Health Care,1.0
regulation,2026-02331,LLY,2026-02-06,standard,Health Care,1.0
regulation,2026-02331,PFE,2026-02-06,standard,Health Care,1.0
regulation,2026-02331,MRK,2026-02-06,standard,Health Care,1.0
regulation,2026-02350,AMZN,2026-02-06,standard,Consumer Discretionary,1.0
regulation,2026-02350,TSLA,2026-02-06,standard,Consumer Discretionary,1.0
regulation,2026-02350,HD,2026-02-06,standard,Consumer Discretionary,1.0
regulation,2026-02350,MCD,2026-02-06,standard,Consumer Discretionary,1.0
regulation,2026-02350,NKE,2026-02-06,standard,Consumer Discretionary,1.0
regulation,2026-02510,AMZN,2026-02-09,standard,Consumer Discretionary,1.0
regulation,2026-02510,TSLA,2026-02-09,standard,Consumer Discretionary,1.0
regulation,2026-02510,HD,2026-02-09,standard,Consumer Discretionary,1.0
regulation,2026-02510,MCD,2026-02-09,standard,Consumer Discretionary,1.0
regulation,2026-02510,NKE,2026-02-09,standard,Consumer Discretionary,1.0
regulation,2026-02479,AMZN,2026-02-09,standard,Consumer Discretionary,1.0
regulation,2026-02479,TSLA,2026-02-09,standard,Consumer Discretionary,1.0
regulation,2026-02479,HD,2026-02-09,standard,Consumer Discretionary,1.0
regulation,2026-02479,MCD,2026-02-09,standard,Consumer Discretionary,1.0
regulation,2026-02479,NKE,2026-02-09,standard,Consumer Discretionary,1.0
regulation,2026-02477,AMZN,2026-02-09,standard,Consumer Discretionary,1.0
regulation,2026-02477,TSLA,2026-02-09,standard,Consumer Discretionary,1.0
regulation,2026-02477,HD,2026-02-09,standard,Consumer Discretionary,1.0
regulation,2026-02477,MCD,2026-02-09,standard,Consumer Discretionary,1.0
regulation,2026-02477,NKE,2026-02-09,standard,Consumer Discretionary,1.0
regulation,2026-02575,UNH,2026-02-10,standard,Health Care,1.0
regulation,2026-02575,JNJ,2026-02-10,standard,Health Care,1.0
